watch_id,user_id,show_id,watch_date,watch_duration,is_completed,device_type,city,rewatched_count,user_rating
13682,8365,7477,2025-05-06,118,False,Mobile,Pune,0,2
13683,9590,363,2024-09-23,170,False,Tablet,Mumbai,2,3
13684,3320,3720,2024-07-12,126,True,Mobile,Chennai,2,2
13685,5013,4410,2025-04-24,31,False,Mobile,Chennai,1,4
13686,1345,6962,2025-04-30,164,True,Laptop,Pune,4,2
13687,2673,1326,2023-09-30,164,True,Mobile,Bangalore,2,3
13688,9320,9074,2025-02-06,30,True,Mobile,Kolkata,1,1
13689,1099,6421,2025-05-02,172,False,Smart TV,Hyderabad,1,1
13690,3339,3695,2024-01-21,56,True,Mobile,Pune,4,4
13691,4715,9661,2024-05-05,59,True,Mobile,Bangalore,4,1
13692,511,4335,2025-02-22,128,True,Mobile,Pune,0,1
13693,5369,6811,2024-01-18,147,False,Smart TV,Mumbai,1,3
13694,970,8902,2024-04-02,120,True,Mobile,Jaipur,1,3
13695,5484,9391,2024-10-15,37,True,Tablet,Delhi,0,3
13696,7448,6707,2023-09-12,46,True,Tablet,Delhi,3,3
13697,1819,9234,2025-02-24,178,False,Laptop,Chennai,4,3
13698,1712,2769,2024-12-16,60,False,Laptop,Pune,0,2
13699,2420,6716,2025-03-24,17,False,Smart TV,Ahmedabad,2,4
13700,702,2645,2025-03-28,123,False,Laptop,Jaipur,1,3
13701,4717,444,2023-09-22,170,True,Mobile,Indore,1,2
13702,3436,4865,2025-04-30,28,False,Laptop,Mumbai,4,5
13703,6429,1423,2024-03-03,39,True,Tablet,Delhi,3,3
13704,9344,4761,2025-01-22,151,False,Laptop,Bangalore,3,4
13705,2263,3302,2023-11-05,45,False,Smart TV,Jaipur,4,4
13706,5546,6522,2025-04-21,144,False,Laptop,Kolkata,4,4
13707,4957,2314,2023-08-21,125,False,Tablet,Indore,3,3
13708,9296,1462,2025-04-23,116,False,Tablet,Ahmedabad,4,1
13709,7085,8715,2023-11-10,43,True,Laptop,Pune,3,1
13710,6604,3660,2024-09-11,41,False,Smart TV,Mumbai,0,5
13711,4345,988,2024-05-18,51,True,Laptop,Kolkata,1,5
13712,7829,6160,2023-10-06,170,False,Smart TV,Delhi,4,5
13713,6388,1424,2023-10-25,128,False,Tablet,Mumbai,2,3
13714,9563,544,2025-04-07,23,False,Tablet,Bangalore,2,2
13715,2987,4052,2023-11-03,165,False,Tablet,Kolkata,2,5
13716,918,4779,2023-12-29,123,True,Tablet,Delhi,3,5
13717,7677,3975,2023-11-13,176,True,Smart TV,Kolkata,0,2
13718,9875,9195,2024-09-16,103,False,Laptop,Indore,0,5
13719,4800,8715,2024-05-28,40,True,Smart TV,Indore,4,5
13720,509,3478,2024-12-22,161,True,Smart TV,Bangalore,0,2
13721,4276,2476,2025-05-09,141,True,Smart TV,Chennai,2,4
13722,2159,1575,2025-06-24,18,True,Laptop,Hyderabad,0,3
13723,8322,2415,2025-02-23,109,False,Laptop,Kolkata,4,3
13724,4145,3714,2023-10-15,79,True,Smart TV,Hyderabad,1,2
13725,88,8126,2024-02-08,33,True,Tablet,Bangalore,2,5
13726,5007,8698,2023-07-15,107,True,Laptop,Delhi,3,4
13727,6743,1668,2025-01-19,74,True,Laptop,Kolkata,2,2
13728,9711,99,2025-03-04,154,True,Mobile,Delhi,4,1
13729,8452,279,2023-10-24,109,False,Mobile,Hyderabad,2,5
13730,3920,9553,2024-11-19,174,True,Smart TV,Mumbai,0,1
13731,3988,1485,2024-02-22,59,True,Tablet,Kolkata,4,4
13732,8626,1443,2025-07-05,29,True,Smart TV,Pune,4,4
13733,2370,8774,2024-03-26,68,True,Laptop,Indore,1,1
13734,3110,376,2024-03-01,68,True,Smart TV,Pune,2,5
13735,6221,5901,2023-10-27,99,True,Tablet,Hyderabad,2,1
13736,3686,7968,2023-11-04,148,True,Mobile,Hyderabad,2,2
13737,8928,9973,2024-02-01,93,True,Tablet,Hyderabad,4,5
13738,1437,5302,2025-02-06,74,True,Tablet,Bangalore,0,3
13739,2790,5144,2024-10-17,86,True,Smart TV,Jaipur,1,1
13740,6837,1867,2023-11-12,67,True,Laptop,Ahmedabad,1,3
13741,8909,5315,2023-11-23,109,True,Smart TV,Kolkata,3,1
13742,7728,6404,2024-02-22,132,False,Mobile,Kolkata,1,1
13743,4425,5569,2024-01-16,53,False,Laptop,Delhi,2,5
13744,1874,2289,2023-07-31,151,False,Tablet,Chennai,3,3
13745,2191,9655,2023-11-06,134,False,Tablet,Pune,3,2
13746,9698,3908,2024-01-09,61,True,Mobile,Indore,0,4
13747,3812,713,2024-12-31,171,True,Laptop,Indore,1,2
13748,5716,1021,2023-10-24,131,True,Laptop,Delhi,1,3
13749,4277,7268,2025-03-06,164,False,Laptop,Kolkata,2,4
13750,6699,2395,2025-01-09,21,False,Laptop,Indore,0,3
13751,4086,8355,2023-08-26,47,True,Smart TV,Delhi,4,4
13752,3451,7948,2023-07-25,99,False,Smart TV,Ahmedabad,4,3
13753,5999,704,2023-08-04,177,True,Mobile,Pune,4,3
13754,1693,4619,2023-09-26,113,True,Smart TV,Indore,3,4
13755,7853,3451,2023-12-09,158,True,Laptop,Ahmedabad,4,3
13756,4134,9878,2023-10-22,169,False,Laptop,Hyderabad,2,4
13757,8144,3544,2024-06-25,98,True,Smart TV,Pune,4,3
13758,3090,1377,2024-08-25,21,False,Tablet,Bangalore,1,3
13759,1950,9626,2025-07-11,98,True,Laptop,Hyderabad,0,3
13760,1599,3650,2024-10-24,163,True,Tablet,Bangalore,0,5
13761,1179,4624,2023-11-24,45,False,Smart TV,Ahmedabad,1,5
13762,517,1769,2024-09-08,25,True,Smart TV,Chennai,0,4
13763,1104,2092,2024-12-07,171,False,Tablet,Ahmedabad,0,1
13764,7260,9800,2024-12-17,122,True,Mobile,Chennai,1,1
13765,9975,6065,2023-11-16,161,False,Tablet,Delhi,2,5
13766,4245,1503,2024-02-04,176,True,Tablet,Chennai,3,1
13767,5379,2559,2024-12-09,166,False,Smart TV,Delhi,4,5
13768,292,249,2024-01-13,168,False,Mobile,Ahmedabad,1,2
13769,4339,1256,2024-03-28,72,False,Smart TV,Delhi,1,4
13770,8182,116,2023-08-30,52,False,Mobile,Bangalore,0,4
13771,8258,8197,2024-11-22,28,False,Laptop,Bangalore,4,5
13772,5213,3200,2024-10-11,147,False,Smart TV,Ahmedabad,3,3
13773,107,8640,2025-04-23,65,True,Mobile,Ahmedabad,3,5
13774,7425,5462,2024-07-27,52,False,Laptop,Chennai,1,3
13775,2421,4125,2024-09-26,57,False,Tablet,Kolkata,2,4
13776,6171,655,2023-09-26,49,False,Laptop,Indore,2,5
13777,2177,1074,2025-01-18,43,False,Laptop,Hyderabad,1,4
13778,1509,9565,2025-07-06,119,True,Smart TV,Kolkata,2,3
13779,3023,1428,2024-01-11,122,False,Smart TV,Delhi,4,5
13780,7798,9238,2024-03-30,122,True,Smart TV,Indore,2,2
13781,7048,9649,2024-01-08,138,False,Mobile,Delhi,4,4
13782,9335,9109,2025-02-22,28,False,Tablet,Mumbai,2,2
13783,8805,6845,2023-11-16,10,False,Smart TV,Bangalore,3,4
13784,5712,7032,2024-10-25,129,False,Mobile,Mumbai,1,5
13785,5106,3092,2024-03-20,97,True,Smart TV,Kolkata,4,5
13786,7171,2242,2024-05-04,162,True,Laptop,Mumbai,3,3
13787,2525,427,2023-10-12,112,False,Mobile,Ahmedabad,1,2
13788,7885,640,2024-11-19,93,True,Smart TV,Pune,3,2
13789,413,9777,2025-07-13,37,False,Laptop,Delhi,4,1
13790,5275,9397,2024-07-24,116,False,Mobile,Mumbai,2,3
13791,9343,3034,2024-05-28,54,True,Mobile,Indore,1,5
13792,2818,9656,2023-12-03,33,True,Tablet,Indore,3,1
13793,1829,8175,2024-10-13,53,True,Smart TV,Delhi,2,2
13794,5401,8409,2024-02-17,139,False,Mobile,Hyderabad,0,5
13795,9350,7603,2025-06-07,160,True,Laptop,Jaipur,4,5
13796,1825,9935,2025-02-05,87,False,Mobile,Jaipur,4,4
13797,8370,8128,2025-01-04,71,True,Mobile,Pune,2,3
13798,8523,8048,2024-08-20,152,True,Smart TV,Ahmedabad,2,1
13799,7553,2811,2024-02-12,169,True,Smart TV,Jaipur,1,3
13800,2499,7695,2024-05-25,13,True,Laptop,Kolkata,3,2
13801,1829,4857,2025-02-04,135,False,Mobile,Kolkata,0,4
13802,7334,2939,2024-07-27,40,True,Smart TV,Indore,1,4
13803,2114,571,2025-03-26,68,True,Mobile,Hyderabad,1,4
13804,3222,3074,2024-04-30,10,False,Smart TV,Pune,0,1
13805,3839,3048,2024-02-21,78,False,Tablet,Bangalore,4,3
13806,7305,7330,2023-08-26,23,True,Mobile,Pune,1,2
13807,1234,3653,2025-06-11,32,True,Laptop,Kolkata,4,4
13808,7126,8603,2025-03-01,117,False,Smart TV,Ahmedabad,3,1
13809,586,8329,2024-09-03,123,False,Mobile,Delhi,2,2
13810,8123,4303,2025-02-18,127,True,Laptop,Hyderabad,3,5
13811,2063,4434,2025-06-10,153,False,Mobile,Bangalore,2,5
13812,377,758,2025-05-12,146,True,Mobile,Kolkata,1,4
13813,9878,7110,2024-10-18,128,True,Smart TV,Pune,2,1
13814,6812,4001,2025-05-18,107,False,Mobile,Pune,0,2
13815,5450,8120,2024-06-30,168,False,Mobile,Delhi,0,3
13816,69,8615,2024-07-04,54,True,Tablet,Chennai,3,3
13817,9533,1172,2024-10-06,135,False,Laptop,Hyderabad,0,2
13818,9332,9611,2025-07-08,144,False,Tablet,Pune,3,5
13819,6035,9435,2024-04-20,66,True,Smart TV,Bangalore,4,4
13820,6085,3336,2023-12-28,73,False,Tablet,Indore,4,3
13821,4221,8300,2024-05-01,11,False,Laptop,Indore,3,1
13822,5849,3066,2023-09-05,15,False,Laptop,Ahmedabad,3,1
13823,2282,911,2025-06-16,117,True,Smart TV,Pune,3,1
13824,7540,2080,2024-02-12,70,True,Tablet,Pune,2,1
13825,7488,9103,2023-07-16,171,True,Mobile,Bangalore,0,2
13826,8521,2617,2024-09-14,26,True,Mobile,Indore,2,2
13827,471,9820,2023-12-07,35,False,Tablet,Mumbai,2,2
13828,6885,3598,2023-07-14,85,False,Laptop,Jaipur,2,2
13829,1621,6284,2024-11-23,157,False,Tablet,Delhi,4,3
13830,5065,9825,2024-07-09,50,False,Mobile,Indore,4,4
13831,3406,30,2023-08-13,119,True,Mobile,Delhi,2,3
13832,9601,320,2024-10-20,108,True,Smart TV,Chennai,1,4
13833,6130,3543,2023-08-24,108,True,Laptop,Pune,2,1
13834,444,5700,2024-05-13,63,False,Mobile,Delhi,1,3
13835,6445,9694,2024-01-21,166,True,Laptop,Indore,1,3
13836,4197,2674,2025-06-09,57,False,Laptop,Mumbai,0,5
13837,7248,1408,2025-07-05,104,True,Mobile,Indore,3,4
13838,8084,9779,2024-01-14,99,True,Smart TV,Jaipur,2,1
13839,9360,1008,2024-05-01,159,False,Tablet,Mumbai,2,2
13840,9726,6328,2023-08-25,81,False,Laptop,Bangalore,2,1
13841,3976,9783,2023-10-22,113,False,Tablet,Hyderabad,3,4
13842,7881,9831,2024-07-24,142,False,Mobile,Ahmedabad,1,3
13843,8640,995,2023-12-06,61,False,Tablet,Kolkata,2,1
13844,6389,7954,2025-06-19,10,True,Laptop,Ahmedabad,2,1
13845,2374,3613,2023-10-16,54,True,Mobile,Delhi,3,2
13846,1380,8639,2025-01-24,127,True,Mobile,Hyderabad,4,5
13847,5300,1565,2024-03-29,49,True,Laptop,Indore,3,1
13848,4399,7106,2024-06-06,20,False,Tablet,Pune,3,3
13849,9130,3473,2024-07-12,135,True,Smart TV,Pune,4,2
13850,5081,3167,2025-04-26,105,False,Mobile,Chennai,0,5
13851,3962,5459,2025-01-26,144,True,Tablet,Indore,3,2
13852,9682,329,2023-11-18,158,False,Tablet,Bangalore,3,4
13853,5593,2432,2024-06-05,48,False,Laptop,Pune,2,1
13854,8846,821,2023-09-05,53,True,Laptop,Mumbai,1,4
13855,5836,9643,2024-07-28,66,True,Laptop,Jaipur,1,2
13856,893,685,2025-02-12,50,False,Laptop,Jaipur,3,4
13857,8632,3049,2025-07-07,48,True,Tablet,Ahmedabad,1,1
13858,8835,6296,2025-06-23,157,True,Mobile,Ahmedabad,2,5
13859,4360,591,2025-03-11,31,True,Tablet,Pune,3,2
13860,1903,6296,2023-12-14,166,True,Smart TV,Kolkata,3,4
13861,7820,489,2024-06-11,55,False,Mobile,Mumbai,3,4
13862,2588,3813,2023-12-06,12,False,Tablet,Hyderabad,2,4
13863,253,1003,2024-10-12,142,True,Laptop,Ahmedabad,1,5
13864,1007,3478,2023-11-04,65,True,Mobile,Hyderabad,3,2
13865,4731,6358,2024-02-25,76,True,Smart TV,Kolkata,4,2
13866,6649,4523,2024-03-19,98,True,Laptop,Bangalore,3,4
13867,5456,8044,2025-04-04,169,True,Tablet,Kolkata,1,2
13868,6077,5403,2024-10-20,106,False,Smart TV,Kolkata,0,2
13869,910,5198,2024-12-14,118,False,Laptop,Bangalore,0,5
13870,4146,9861,2024-09-09,50,False,Laptop,Kolkata,0,5
13871,1250,9964,2024-09-30,38,False,Mobile,Indore,4,1
13872,5833,4578,2024-07-13,112,True,Smart TV,Delhi,0,5
13873,5756,3384,2025-01-13,120,False,Smart TV,Indore,2,5
13874,5114,911,2024-06-27,118,True,Smart TV,Delhi,2,2
13875,5721,4762,2025-05-15,20,False,Smart TV,Ahmedabad,0,1
13876,9188,93,2024-07-01,104,True,Smart TV,Ahmedabad,0,5
13877,2171,8821,2023-12-12,141,False,Mobile,Hyderabad,1,4
13878,2945,7310,2024-09-08,102,True,Tablet,Pune,2,4
13879,8610,476,2025-01-28,63,False,Smart TV,Ahmedabad,1,2
13880,8601,3948,2025-02-08,130,False,Smart TV,Delhi,1,4
13881,2273,1513,2023-12-02,11,True,Tablet,Bangalore,0,5
13882,3268,4033,2024-12-31,109,True,Laptop,Kolkata,1,2
13883,357,5087,2024-03-03,87,True,Tablet,Hyderabad,0,1
13884,1015,295,2023-12-11,57,True,Tablet,Delhi,0,5
13885,5302,4282,2024-08-07,77,False,Laptop,Ahmedabad,3,1
13886,6278,4941,2023-11-12,53,True,Mobile,Chennai,2,3
13887,2007,7771,2023-09-01,137,False,Tablet,Chennai,4,3
13888,9382,848,2024-02-15,103,False,Laptop,Bangalore,2,2
13889,1588,8737,2024-06-13,92,True,Laptop,Kolkata,4,2
13890,7428,3917,2023-11-20,28,True,Smart TV,Kolkata,3,1
13891,6606,2682,2024-10-17,168,True,Mobile,Kolkata,3,5
13892,8086,8686,2023-11-15,71,False,Smart TV,Indore,2,1
13893,9616,7666,2023-11-19,152,False,Mobile,Delhi,3,4
13894,1566,2647,2023-12-05,166,True,Laptop,Jaipur,3,5
13895,790,8244,2023-11-15,76,False,Mobile,Mumbai,0,1
13896,9018,2525,2024-08-28,95,True,Tablet,Chennai,3,2
13897,4665,3228,2025-05-07,93,False,Smart TV,Ahmedabad,1,4
13898,2279,9526,2024-01-03,134,False,Smart TV,Mumbai,3,5
13899,2905,929,2023-12-13,16,False,Tablet,Hyderabad,4,5
13900,8269,4863,2024-08-22,138,True,Smart TV,Mumbai,2,5
13901,1418,6706,2025-01-23,31,True,Tablet,Pune,4,3
13902,9765,882,2025-03-15,66,False,Mobile,Jaipur,0,1
13903,6162,2069,2023-09-16,103,True,Tablet,Jaipur,3,1
13904,9774,5009,2023-12-13,134,True,Laptop,Chennai,1,4
13905,2803,6201,2024-08-05,82,False,Laptop,Chennai,0,5
13906,168,2707,2025-07-12,36,True,Tablet,Bangalore,2,3
13907,6920,2525,2025-07-03,47,False,Laptop,Delhi,3,1
13908,1029,762,2024-03-22,137,True,Mobile,Mumbai,2,4
13909,6345,6878,2023-11-28,85,True,Smart TV,Pune,0,5
13910,2962,186,2025-01-24,150,False,Smart TV,Jaipur,1,5
13911,2129,7174,2023-11-17,106,False,Smart TV,Delhi,2,2
13912,3983,6940,2023-12-29,152,False,Mobile,Jaipur,3,5
13913,5012,9743,2024-04-01,89,False,Laptop,Chennai,4,4
13914,3461,1888,2024-10-23,107,True,Tablet,Indore,4,4
13915,667,24,2023-08-04,57,False,Smart TV,Indore,2,4
13916,8216,1186,2024-05-07,24,False,Smart TV,Indore,1,4
13917,193,8773,2023-11-03,108,True,Tablet,Delhi,0,1
13918,2407,8027,2024-07-24,49,True,Laptop,Pune,3,4
13919,4334,3483,2024-12-24,39,True,Mobile,Delhi,2,5
13920,431,4674,2023-08-04,121,False,Tablet,Hyderabad,3,3
13921,1206,2038,2025-03-04,32,False,Mobile,Delhi,1,3
13922,6305,8936,2024-10-07,18,False,Laptop,Hyderabad,4,5
13923,3489,3826,2025-05-13,169,True,Mobile,Chennai,0,2
13924,4038,7327,2025-01-11,44,False,Smart TV,Ahmedabad,4,4
13925,9782,8605,2024-02-25,58,False,Laptop,Kolkata,0,2
13926,5384,3380,2025-06-27,105,True,Smart TV,Hyderabad,4,1
13927,8945,6355,2025-04-09,25,True,Tablet,Hyderabad,2,4
13928,4864,1344,2025-05-05,41,True,Laptop,Bangalore,1,1
13929,4544,6104,2023-08-15,34,True,Mobile,Delhi,4,2
13930,4311,8073,2025-05-25,103,False,Laptop,Chennai,1,3
13931,2762,6743,2025-01-22,46,False,Mobile,Chennai,4,2
13932,9054,465,2024-12-28,46,True,Smart TV,Mumbai,3,4
13933,5989,7550,2023-09-26,172,True,Laptop,Bangalore,4,3
13934,505,4941,2024-02-14,54,False,Smart TV,Kolkata,0,3
13935,8586,7022,2024-03-02,145,False,Laptop,Jaipur,3,4
13936,8334,8981,2023-09-09,45,False,Laptop,Indore,2,3
13937,3735,9084,2023-11-24,127,True,Smart TV,Indore,2,5
13938,7794,7747,2024-03-11,91,False,Mobile,Delhi,2,3
13939,2911,4675,2024-04-01,112,False,Smart TV,Jaipur,1,4
13940,6007,6747,2025-07-01,147,True,Mobile,Kolkata,2,3
13941,7398,2338,2023-11-15,10,True,Tablet,Hyderabad,4,1
13942,8650,2418,2023-12-05,152,False,Laptop,Indore,3,1
13943,6247,7601,2024-10-14,105,False,Tablet,Delhi,0,2
13944,5091,3938,2023-11-11,101,False,Tablet,Pune,2,3
13945,8797,6692,2024-01-25,96,False,Tablet,Bangalore,0,2
13946,9371,3385,2025-04-03,140,True,Mobile,Pune,1,3
13947,6778,1751,2024-04-26,124,False,Smart TV,Chennai,1,2
13948,5345,5022,2024-05-10,41,False,Laptop,Chennai,0,3
13949,1598,2066,2024-06-21,157,False,Smart TV,Jaipur,4,4
13950,1498,1806,2024-12-19,65,True,Laptop,Mumbai,0,5
13951,731,8785,2023-08-03,87,False,Smart TV,Hyderabad,3,2
13952,228,2300,2024-08-22,108,False,Smart TV,Chennai,2,5
13953,9796,9945,2024-12-11,113,True,Tablet,Jaipur,4,3
13954,1335,4287,2025-04-14,51,False,Tablet,Pune,0,2
13955,9560,7495,2024-11-26,82,True,Mobile,Pune,3,2
13956,2354,7742,2024-09-26,69,False,Tablet,Pune,0,5
13957,1227,9596,2024-01-01,161,True,Smart TV,Indore,2,4
13958,5816,5531,2024-10-02,50,True,Mobile,Delhi,1,5
13959,3887,7625,2025-01-12,13,False,Mobile,Bangalore,0,3
13960,1986,3456,2024-01-06,85,True,Tablet,Bangalore,3,4
13961,6959,6035,2025-06-15,10,False,Laptop,Pune,0,5
13962,2664,7648,2025-05-23,23,False,Mobile,Hyderabad,2,1
13963,9314,8667,2025-01-05,147,False,Tablet,Hyderabad,3,1
13964,2627,4114,2024-11-25,106,True,Laptop,Hyderabad,1,1
13965,7831,1903,2024-04-09,173,False,Smart TV,Delhi,2,3
13966,3156,295,2023-08-09,51,False,Tablet,Mumbai,0,3
13967,180,3634,2024-02-16,131,True,Mobile,Mumbai,4,5
13968,5638,2260,2024-05-31,57,False,Laptop,Bangalore,0,2
13969,2893,1273,2025-06-18,27,False,Mobile,Kolkata,1,4
13970,1014,1546,2023-11-12,98,False,Tablet,Pune,0,5
13971,7762,5832,2025-01-03,85,True,Smart TV,Hyderabad,4,1
13972,5354,577,2024-11-01,69,True,Mobile,Mumbai,1,3
13973,5489,2878,2025-01-01,165,True,Tablet,Delhi,1,1
13974,2590,2760,2023-12-07,18,False,Tablet,Kolkata,0,3
13975,6267,7515,2023-12-13,161,False,Laptop,Mumbai,2,2
13976,6797,6268,2024-11-24,157,False,Mobile,Kolkata,1,5
13977,6631,1211,2024-07-04,36,False,Smart TV,Pune,3,5
13978,1864,4761,2024-02-15,110,True,Mobile,Delhi,1,3
13979,661,2796,2023-10-09,177,True,Smart TV,Mumbai,3,1
13980,2621,8599,2024-04-12,92,False,Mobile,Delhi,2,4
13981,1584,157,2025-06-30,63,False,Tablet,Mumbai,4,1
13982,4677,2709,2023-12-13,95,False,Tablet,Indore,3,3
13983,4737,8899,2025-05-11,91,True,Mobile,Mumbai,3,5
13984,952,1595,2024-04-04,152,False,Laptop,Mumbai,4,4
13985,8294,7213,2024-09-15,106,False,Laptop,Indore,1,5
13986,13,1852,2025-04-10,112,True,Mobile,Indore,3,5
13987,1641,3321,2025-04-05,49,True,Tablet,Indore,3,3
13988,1165,9903,2025-01-28,73,False,Smart TV,Kolkata,4,3
13989,1026,8352,2025-05-31,144,True,Smart TV,Jaipur,1,3
13990,614,3911,2025-07-04,11,False,Laptop,Ahmedabad,0,1
13991,5100,2479,2025-05-14,39,False,Smart TV,Ahmedabad,3,3
13992,1185,4518,2024-01-11,61,False,Smart TV,Pune,2,2
13993,5844,236,2023-12-21,110,False,Smart TV,Delhi,4,1
13994,6880,8070,2025-01-19,112,True,Mobile,Mumbai,3,5
13995,3622,5540,2024-08-22,42,True,Smart TV,Jaipur,1,4
13996,321,127,2024-06-25,18,False,Tablet,Delhi,2,1
13997,142,8921,2024-08-11,20,False,Smart TV,Kolkata,0,3
13998,9112,2957,2024-11-25,133,True,Tablet,Indore,2,2
13999,7363,662,2024-10-08,85,True,Mobile,Chennai,3,1
14000,4330,3721,2024-04-22,147,False,Smart TV,Ahmedabad,2,4
14001,7604,3992,2025-03-16,63,False,Mobile,Indore,0,1
14002,7108,6659,2024-11-09,84,True,Tablet,Pune,1,5
14003,3206,6913,2023-09-13,106,True,Laptop,Delhi,0,3
14004,8173,4295,2025-02-01,157,True,Mobile,Kolkata,0,1
14005,7329,667,2025-06-16,14,True,Tablet,Jaipur,4,2
14006,1990,6990,2025-03-31,33,True,Laptop,Kolkata,4,3
14007,2761,9496,2025-07-02,169,True,Smart TV,Indore,0,4
14008,4724,5532,2024-10-29,40,False,Mobile,Kolkata,2,3
14009,9545,983,2023-07-30,115,True,Mobile,Chennai,2,1
14010,7373,7634,2024-04-03,53,True,Smart TV,Chennai,0,5
14011,9436,878,2024-01-18,156,False,Laptop,Pune,2,3
14012,1214,6765,2025-02-25,33,False,Smart TV,Kolkata,1,1
14013,9848,7644,2023-08-08,127,True,Tablet,Mumbai,2,1
14014,4798,5545,2024-10-05,21,True,Tablet,Ahmedabad,2,5
14015,4405,1289,2024-11-21,94,True,Tablet,Kolkata,0,1
14016,3971,1990,2025-02-11,124,False,Laptop,Indore,2,4
14017,1816,4198,2024-02-07,34,True,Laptop,Chennai,2,5
14018,651,2939,2024-04-03,126,False,Tablet,Delhi,4,4
14019,313,3374,2024-09-22,151,True,Tablet,Kolkata,4,4
14020,4255,5327,2024-07-22,81,True,Tablet,Indore,2,1
14021,5151,4629,2024-04-19,38,True,Smart TV,Indore,2,3
14022,5036,689,2024-09-29,34,False,Tablet,Hyderabad,0,4
14023,1984,3766,2024-04-07,96,True,Mobile,Delhi,1,4
14024,4139,5940,2023-08-28,109,False,Laptop,Indore,4,3
14025,1885,3707,2024-08-12,149,False,Smart TV,Delhi,3,2
14026,3997,5314,2025-01-07,149,True,Laptop,Pune,2,2
14027,746,7833,2023-12-04,91,False,Laptop,Chennai,3,5
14028,5259,4638,2024-04-07,109,True,Laptop,Hyderabad,0,5
14029,3111,1467,2025-04-02,28,False,Mobile,Chennai,3,4
14030,4032,4533,2025-06-19,121,True,Laptop,Kolkata,1,3
14031,1555,8435,2024-07-18,62,False,Smart TV,Hyderabad,1,3
14032,436,740,2023-10-22,44,True,Smart TV,Bangalore,0,2
14033,6409,3689,2024-01-04,122,True,Mobile,Pune,4,1
14034,5900,4916,2023-12-02,164,True,Laptop,Indore,2,1
14035,7201,7691,2025-02-08,76,True,Mobile,Jaipur,3,2
14036,9936,5744,2025-01-06,60,False,Mobile,Bangalore,0,2
14037,4634,4520,2024-12-23,114,False,Tablet,Delhi,1,5
14038,3193,5145,2023-12-09,156,True,Smart TV,Ahmedabad,1,1
14039,2958,1712,2023-07-24,52,True,Mobile,Jaipur,0,5
14040,1469,2498,2023-07-18,44,False,Tablet,Mumbai,0,2
14041,272,1295,2024-07-22,24,False,Smart TV,Chennai,0,2
14042,5778,5264,2023-07-17,153,False,Mobile,Bangalore,3,2
14043,6639,1550,2024-09-20,108,False,Mobile,Jaipur,1,3
14044,4748,9370,2024-06-05,78,False,Mobile,Pune,0,2
14045,2217,3237,2025-05-22,94,True,Tablet,Chennai,2,1
14046,4157,9641,2025-06-03,178,True,Smart TV,Chennai,0,1
14047,9080,5048,2023-09-06,39,True,Tablet,Indore,0,2
14048,5016,8983,2024-09-19,156,False,Tablet,Mumbai,3,5
14049,4529,7520,2024-06-16,97,False,Smart TV,Chennai,4,5
14050,2763,7846,2024-10-24,55,True,Laptop,Jaipur,1,3
14051,4672,2349,2025-04-05,69,False,Tablet,Delhi,0,2
14052,4052,5374,2024-03-05,88,False,Mobile,Jaipur,3,4
14053,5930,6394,2024-08-07,33,False,Mobile,Jaipur,4,1
14054,2425,9815,2025-04-15,173,True,Mobile,Ahmedabad,4,5
14055,314,8289,2024-03-01,23,True,Laptop,Pune,4,5
14056,6313,4379,2024-05-14,48,True,Tablet,Pune,0,1
14057,1578,1635,2024-12-24,17,True,Laptop,Mumbai,0,5
14058,3045,2440,2024-07-02,89,True,Mobile,Ahmedabad,3,4
14059,263,6319,2024-02-20,90,True,Smart TV,Jaipur,1,1
14060,9423,4331,2024-07-10,50,True,Tablet,Hyderabad,3,4
14061,1368,2748,2025-01-22,44,False,Tablet,Chennai,4,1
14062,781,8722,2024-11-14,63,False,Smart TV,Indore,2,2
14063,9036,7437,2025-02-18,174,True,Laptop,Delhi,1,5
14064,8699,6662,2024-04-10,27,False,Laptop,Delhi,3,1
14065,8268,8799,2023-11-21,30,False,Mobile,Ahmedabad,1,3
14066,6774,5830,2025-02-10,51,False,Laptop,Delhi,2,1
14067,583,2184,2024-11-06,74,True,Smart TV,Ahmedabad,4,2
14068,7036,3835,2023-09-28,145,False,Mobile,Kolkata,3,1
14069,4526,2358,2024-02-07,123,True,Laptop,Mumbai,1,1
14070,8966,1072,2024-09-11,110,True,Tablet,Mumbai,1,4
14071,2345,3632,2024-01-23,176,True,Smart TV,Pune,0,5
14072,8024,7068,2025-02-07,70,True,Smart TV,Delhi,4,4
14073,8971,737,2024-04-23,19,True,Smart TV,Chennai,3,5
14074,5566,6363,2024-11-27,16,False,Tablet,Hyderabad,4,3
14075,3721,5926,2024-05-04,44,True,Laptop,Delhi,0,3
14076,1530,3423,2025-05-19,100,True,Mobile,Indore,2,4
14077,3027,193,2024-04-20,51,True,Mobile,Chennai,4,5
14078,8136,5428,2023-08-15,97,True,Mobile,Indore,0,2
14079,5715,6117,2024-09-17,38,True,Laptop,Indore,2,4
14080,6816,1694,2024-11-20,164,False,Laptop,Pune,4,1
14081,124,4920,2025-03-03,47,True,Tablet,Bangalore,2,4
14082,4880,5573,2024-05-04,11,True,Smart TV,Indore,3,1
14083,586,600,2024-09-29,34,False,Tablet,Hyderabad,1,4
14084,4906,2006,2023-10-27,47,True,Tablet,Jaipur,2,5
